code,corpname,title,link,description,pubDate
013650,데코,"쿠스미티, 국내 최초 팝업 스토어 &apos;쿠스미 써머 팔레트&apos; 오픈",https://www.ajunews.com/view/20230816141420235,스티커 등 <b>데코</b> 용품으로 쿠스미 써머캔을 꾸밀 수 있는 ‘캔꾸스미티 콘테스트’ 공간이 마련돼 다채로운 쿠스미티 스티커로 자신만의 감성을 담은 쿠스미 써머캔을 직접 만들 수 있다. 완성된 쿠스미 써머캔을... ,2023-08-17 09:02:00
013650,데코,"쿠스미티, 팝업 스토어 ‘쿠스미 써머 팔레트’ 오픈",http://www.segyebiz.com/newsView/20230816510144?OutUrl=naver,스티커 등 <b>데코</b> 용품으로 쿠스미 써머캔을 꾸밀 수 있는 ‘캔꾸스미티 콘테스트’ 공간이 마련돼 있어 다채로운 쿠스미티 스티커로 자신만의 감성을 담은 쿠스미 써머캔을 직접 만들 수 있다. 완성된 쿠스미 써머캔을... ,2023-08-17 09:02:00
013650,데코,"쿠스미티, 국내 최초 팝업 &apos;쿠스미 써머 팔레트&apos; 오픈",http://www.goodkyung.com/news/articleView.html?idxno=214754,"스티커 등 <b>데코</b> 용품으로 쿠스미 써머캔을 꾸밀 수 있는 &apos;캔꾸스미티 콘테스트&apos; 공간이 마련돼 있어, 다채로운 쿠스미티 스티커로 자신만의 감성을 담은 쿠스미 써머캔을 직접 만들 수 있다. 완성된 쿠스미 써머캔을... ",2023-08-17 09:02:00
013650,데코,"프랑스 프리미엄 티 하우스 쿠스미티, 국내 최초 팝업 스토어 ‘쿠스미 써머 ...",https://n.news.naver.com/mnews/article/277/0005301090?sid=101,"스티커 등 <b>데코</b> 용품으로 쿠스미 써머캔을 꾸밀 수 있는 ‘캔꾸스미티 콘테스트’ 공간이 마련돼 있어, 다채로운 쿠스미티 스티커로 자신만의 감성을 담은 쿠스미 써머캔을 직접 만들 수 있다. 완성된 쿠스미 써머캔을... ",2023-08-17 09:00:00
013650,데코,"한호전 제과제빵학과, 20대 성인 지원자 증가 ↑",https://www.cooknchefnews.com/news/view/1065547523194724,"제과제빵학교의 이러한 교육을 받은 학생들은 제과기능사, 제빵기능사 같은 기본 자격증 외에도 쇼콜라티에, 디저트마스터, 케이크<b>데코</b> 등의 자격증도 취득한 후 졸업한다. 물론 각종 대회에서 우수한 실력으로... ",2023-08-17 02:28:00
013650,데코,"美 유통업체 희비 교차, 타겟선 &apos;재량지출&apos; 줄이고 TJX서는 &apos;늘려&apos;",http://www.newspim.com/news/view/20230817000011,"반면 타겟은 기대 이상의 분기 순이익을 발표했으나, 의류와 <b>데코</b> 제품 등 재량 품목에 대한 소비가 계속 줄어들 것으로 보고 연간 실적 전망치를 내려 잡았다. 이와 관련해 미국 CNBC는 정가에 제품을 판매하던 많은... ",2023-08-17 01:06:00
036790,자강,"국내외 현안 교착상태에서 언급한 “민간무력열병식”, 그 의미는?",https://n.news.naver.com/mnews/article/014/0005058410?sid=100,"그러면서 반 교수는 &quot;이번 열병식 계획에는 전면전 옵션의 존재 사실 과시를 셈법에 두고 있다는 포석을 간파해야 한다&quot;며 &quot;<b>자강</b>·동맹·연대를 한층 높여서 국지도발, 전면전, 핵공세라는 다차원적 위협을 상쇄하는... ",2023-08-17 15:57:00
037110,제이에스,[부고] 김나민(강남<b>제이에스</b>병원장)씨 부인상,https://www.tfmedia.co.kr/news/article.html?no=148836,▲ 고인 : 석지연 씨 ▲ 별세 : 2023년 8월 17일 오전 4시 ▲ 빈소 : 서울 중앙대학교병원 장례식장 1호실 ▲ 발인 : 2023년 8월 19일 오전 11시 ▲ 전화 : 02-860-3501,2023-08-17 20:32:00
037110,제이에스,8월18일 궂긴 소식,https://n.news.naver.com/mnews/article/028/0002652739?sid=102,"부인, 대영 현진씨 모친=17일 오전 9시13분 광주 조선대병원. 발인 19일 오전 8시30분. (062)220-3352. ◆ 석지연씨 별세: 김나민(강남<b>제이에스</b>병원장)씨 부인=17일 오전 6시 중앙대병원. 발인 19일 오전 11시. (02)860-3501.",2023-08-17 19:09:00
037110,제이에스,[부고] 손춘자 씨 별세 外,https://n.news.naver.com/mnews/article/015/0004880991?sid=102,"강남<b>제이에스</b>병원장 부인상=17일 서울 중앙대병원 발인 19일 오전 11시 02-860-3501 ▶오맹선 前 중원건설 대표 별세, 이혜순씨 남편상, 오경희 백석대 어문학부 교수·오진수 前 SK건설 전문위원·오정훈... ",2023-08-17 19:05:00
037110,제이에스,오늘의 부고 종합,https://n.news.naver.com/mnews/article/018/0005553420?sid=102,"고려대학교 구로병원 장례식장 지하 2층 102호, 발인 19일 오전 8시. 02-857-0444 ▲석지연씨 별세, 김나민(강남<b>제이에스</b>병원장)씨 부인상 = 17일, 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시. 02-860-3501",2023-08-17 18:14:00
037110,제이에스,[부음] 김나민 부인,https://www.businesspost.co.kr/BP?command=article_view&num=324664,"△석지연씨 별세, 김나민(강남<b>제이에스</b>병원장) 부인상 = 17일, 빈소 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시, 02-860-3501.",2023-08-17 18:00:00
037110,제이에스,[부고] 오맹선씨(전 중원건설 대표) 별세 외,https://n.news.naver.com/mnews/article/011/0004227561?sid=102,"별세, 김나민씨(강남<b>제이에스</b>병원장)부인상=17일 중앙대병원 발인 19일 오전 11시 (02)860-3501 ▲김동진씨 별세, 김학범씨(전 올림픽 축구 대표팀 감독)장인상=17일 연세대용인장례식장 발인 19일 오전 8시 (031)678-7600",2023-08-17 17:51:00
037110,제이에스,[부고] 김나민(강남<b>제이에스</b>병원장)씨 부인상,https://www.ebn.co.kr/news/view/1588998/?sc=Naver,"▲ 석지연씨 별세, 김나민(강남<b>제이에스</b>병원장)씨 부인상 = 17일, 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시. ☎ 02-860-3501",2023-08-17 17:46:00
037110,제이에스,[부고] 김나민(강남<b>제이에스</b>병원장)씨 부인상,https://www.jeonmae.co.kr/news/articleView.html?idxno=975921,"▲ 석지연씨 별세, 김나민(강남<b>제이에스</b>병원장)씨 부인상 = 17일, 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시. ☎ 02-860-3501",2023-08-17 17:36:00
037110,제이에스,[오늘의 부고 : 8월 17일] 김나민(강남<b>제이에스</b>병원장)씨 부인상 外,https://www.news2day.co.kr/article/20230817500215,"▲ 석지연씨 별세, 김나민(강남<b>제이에스</b>병원장)씨 부인상 = 17일, 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시. ☎ 02-860-3501 ▲ 김운복씨 별세, 김남규(전 프로야구 한화 이글스 운영팀 매니저)씨... ",2023-08-17 17:28:00
037110,제이에스,[부고] 김나민(강남<b>제이에스</b>병원장)씨 부인상 외,http://www.readersnews.com/news/articleView.html?idxno=109507,"■ 김나민(강남<b>제이에스</b>병원장)씨 부인상 ▲ 석지연씨 별세, 김나민(강남<b>제이에스</b>병원장)씨 부인상 = 17일, 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시. ☎ 02-860-3501 ■ 김남규(전 프로야구 한화... ",2023-08-17 17:12:00
037110,제이에스,[부음] 김나민 강남<b>제이에스</b>병원 원장 부인,https://n.news.naver.com/mnews/article/296/0000068825?sid=101,"석지연 씨 별세, 김나민 강남<b>제이에스</b>병원 원장 상배 △빈소: 중앙대병원 장례식장 1호실 △발인: 2023년 8월 19일 (토) 오전 11시 △장지: 서울추모공원 → 분당메모리얼파크 △연락처: 02-860-3501",2023-08-17 17:00:00
037110,제이에스,[8월17일 부고종합] 오맹선(전 중원건설 대표)씨 별세 외,https://n.news.naver.com/mnews/article/029/0002819886?sid=102,"고려대학교 구로병원 장례식장 지하 2층 102호, 발인 19일 오전 8시. (02)857-0444. △석지연씨 별세, 김나민(강남<b>제이에스</b>병원장)씨 부인상 = 17일, 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시. (02)860-3501",2023-08-17 16:49:00
037110,제이에스,&lt;부고&gt; 김나민씨(강남<b>제이에스</b>병원장) 상배,https://n.news.naver.com/mnews/article/014/0005058439?sid=102,"▲ 석지연씨 별세· 김나민씨(강남<b>제이에스</b>병원장) 상배=17일 중앙대병원, 발인 19일 오전 11시. (02)860-3501",2023-08-17 16:48:00
037110,제이에스,[부고] 김나민(강남<b>제이에스</b>병원장)씨 부인상,https://n.news.naver.com/mnews/article/001/0014137069?sid=102,"▲ 석지연씨 별세, 김나민(강남<b>제이에스</b>병원장)씨 부인상 = 17일, 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시. ☎ 02-860-3501 (서울=연합뉴스)",2023-08-17 16:21:00
037110,제이에스,[談談한 만남]“10년 후 기억되도록”…케이메디허브 이끄는 양진영 이사장,http://www.segyebiz.com/newsView/20230816510939?OutUrl=naver,"◆드러난 성과 플라즈맵, <b>제이에스</b>테크윈, 아스트로젠 등 뛰어난 성과로 세계 시장에서 두각을 나타내고... <b>제이에스</b>테크윈은 ‘1초내로 반응하는 방사능 측정기’를 개발해 케이메디허브와 PET 장비의 국산화를... ",2023-08-17 08:02:00
