code,corpname,title,link,description,pubDate
037110,제이에스,검단 &apos;왕릉뷰&apos; 아파트 건설사 또 승소...&quot;공사 중지명령 취소&quot;,http://www.pennmike.com/news/articleView.html?idxno=67857,"문화재청은 대방건설과 <b>제이에스</b>글로벌, 대광이엔씨가 조선 왕릉인 김포 장릉 반경 500m 안 역사문화환경... 같은 부지에 아파를 지은 <b>제이에스</b>글로벌 대광이엔씨도 행정소송을 내 역시 1심에서 승소했으며 이 소송의... ",2023-08-18 15:10:00
037110,제이에스,&lt;오늘의 부고&gt;,https://www.ajunews.com/view/20230818145620667,"순천시 성가롤로병원 장례식장 1호실, 발인 20일 오전 9시. ☎061-900-4411 ▲석지연씨 별세, 김나민씨(강남<b>제이에스</b>병원장) 부인상=17일, 서울 중앙대학교병원 장례식장 1호실, 발인 19일 오전 11시. ☎02-860-3501",2023-08-18 15:04:00
037110,제이에스,"&apos;왕릉뷰 아파트&apos; 문화재청, 대방건설에 항소심도 패소",https://n.news.naver.com/mnews/article/008/0004926907?sid=102,"문화재청으로부터 공사중지명령을 받은 건설사는 대방건설·대광이엔씨·<b>제이에스</b>글로벌이다. 대광이엔씨는 다음달 7일, <b>제이에스</b>글로벌은 다음달 22일 항소심 판결선고를 앞뒀다. 건설사 3곳은 문화재청이 2021년 7월... ",2023-08-18 14:56:00
037110,제이에스,"&quot;&apos;왕릉뷰 아파트&apos; 공사 가능&quot;…대방건설, 2심도 승소",https://n.news.naver.com/mnews/article/055/0001082550?sid=102,"문화재청은 대방건설과 <b>제이에스</b>글로벌, 대광이엔씨가 조선 왕릉인 김포 장릉 반경 500m 안 역사문화환경... 같은 부지에 아파트를 지은 <b>제이에스</b>글로벌 대광이엔씨도 행정소송을 내 역시 1심에서 승소했으며 이 소송의... ",2023-08-18 14:54:00
037110,제이에스,"&quot;&apos;왕릉뷰아파트&apos; 공사 가능&quot;…대방건설, 2심도 승소",https://n.news.naver.com/mnews/article/003/0012038532?sid=102,또 다른 건설사인 대광이엔씨와 <b>제이에스</b>글로벌 역시 궁능유적본부를 상대로 공사중지 명령처분 취소소송을 냈고 지난해 7월 1심에서 승소했다. 해당 사건은 문화재청 항소로 현재 2심이 진행 중이며 다음 달 선고를... ,2023-08-18 14:42:00
037110,제이에스,검단 &apos;왕릉뷰 아파트&apos; 공사중지 명령 2심서도 &quot;부당&quot;,https://n.news.naver.com/mnews/article/001/0014138738?sid=102,"문화재청은 대방건설과 <b>제이에스</b>글로벌, 대광이엔씨가 조선 왕릉인 김포 장릉 반경 500m 안 역사문화환경... 같은 부지에 아파를 지은 <b>제이에스</b>글로벌 대광이엔씨도 행정소송을 내 역시 1심에서 승소했으며 이... ",2023-08-18 14:35:00
037110,제이에스,[부고] 김나민 강남<b>제이에스</b>병원장 부인상,https://n.news.naver.com/mnews/article/382/0001069855?sid=102,"▲석지연 씨 별세, 김나민 강남<b>제이에스</b>병원장 부인상=17일, 서울 중앙대병원 장례식장 1호실, 발인 19일 오전 11시, 장지 서울추모공원-분당메모리얼파크, 02-860-3501.",2023-08-18 14:23:00
037110,제이에스,"MBA 동기의 배신?... 파두 투자사들, 보유목적에 ‘경영권 영향’이라 밝혀",https://n.news.naver.com/mnews/article/366/0000925197?sid=101,또 다른 PEF <b>제이에스</b>프라이빗에쿼티(JS PE)도 ‘<b>제이에스</b>제1호 사모투자 합자회사’를 통해 7일 기준 파두 지분 5.18%(249만485주)를 보유하고 있다고 14일 공시했다. 손정학 대표가 이끄는 JS PE는 스스로를 경영 참여형... ,2023-08-18 13:24:00
037110,제이에스,[부음] 김동진 별세 외,https://n.news.naver.com/mnews/article/023/0003782285?sid=102,"▲김동진 별세, 김학범 前 올림픽 축구대표팀 감독 장인상=17일6시15분 용인세브란스병원, 발인 19일8시, (031)678-7621 ▲석지연 별세, 김나민 강남<b>제이에스</b>병원장 아내상=17일6시 중앙대병원, 발인 19일11시, (02)... ",2023-08-18 03:04:00
037110,제이에스,[부고]김동진 별세 外,https://n.news.naver.com/mnews/article/020/0003515512?sid=102,"강남<b>제이에스</b>병원장 부인상=17일 서울 중앙대병원, 발인 19일 오전 11시 02-860-3501 ◇오맹선 전 중원건설 대표 별세·이혜순 씨 남편상·경희 백석대 어문학부 교수 진수 전 SK건설 전문위원 정훈... ",2023-08-18 03:02:00
037110,제이에스,[부고] 석지연씨 外,https://n.news.naver.com/mnews/article/025/0003301378?sid=102,"▶석지연씨 별세, 김나민씨(강남<b>제이에스</b>병원장) 부인상=17일 중앙대병원, 발인 19일 오전 11시, 860-3500 ▶신현동씨(전 현대차 중앙연구소장) 별세, 배순남씨 남편상, 신영철(미국 퍼듀대 석좌교수)·영혜·경철... ",2023-08-18 00:01:00
